node_uuid,label,label_alternative,sort,type,genre,subgenre_audiovisual_materials,subgenre_ephemera,subgenre_manuscripts,subgenre_publications,subgenre_realia,subgenre_visual_materials,name_contributor,edition,name_publisher,date_full,date_note,language,extent,place_of_publication,volume,issue,general_issue,series_title,abstract,table_of_contents,note,provenance,subject_topical,subject_name,subject_geographic,subject_historical_geographic,historical_record_data,ismemberof,ispartof,sequence_id,local_identifier,shelf_location,physical_location,external_video_url,islandora_pid,restrictions_on_access,rights,audios,images,models,videos,documents,as:generator,upload_associated_warcs,ap:entitymapping,as:image,texts,as:text,ap:tasks,as:document
2abf1468-ddf5-4c00-a7d9-670340a35f8f,"Page 155 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843","[""""]",270,Page,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],"[""""]",[],"[""""]","[""""]","[""""]",,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],[],[],"[""""]","[""""]",,eb5cce8a-a17f-42b4-96df-bb84080d3058,155,"[""yhm-spe-bro-01-field_s155""]","[""""]","[""""]","[""""]",hamLibSparc:12381949,,"[""""]",[],[408617],[],[],[],"{""type"":""Create"",""actor"":{""url"":""https://litsdigital.hamilton.edu/amiset/268"",""name"":""ami"",""type"":""Service""},""endTime"":""2026-04-30T11:58:40-04:00"",""summary"":""Generator"",""@context"":""https://www.w3.org/ns/activitystreams""}",[],"{""entity:file"":[""documents"",""images"",""texts""],""entity:node"":[""ismemberof"",""ispartof""]}","{""urn:uuid:1d3dc80f-e2a4-4540-82c3-4848ffcce641"":{""type"":""Image"",""url"":""s3://6e7/image-yhm-spe-bro-01-field-s155-1d3dc80f-e2a4-4540-82c3-4848ffcce641.tif"",""crypHashFunc"":""md5"",""checksum"":""6e75f3cc27450f43463d5c8a88d601da"",""dr:for"":""images"",""dr:fid"":408617,""dr:uuid"":""1d3dc80f-e2a4-4540-82c3-4848ffcce641"",""dr:filesize"":63640188,""dr:mimetype"":""image/tiff"",""name"":""yhm-spe-bro-01-field_s155.tif"",""tags"":[],""flv:exif"":{""FileSize"":""64 MB"",""Model"":""P65+"",""DateTimeOriginal"":""2016:04:15 11:33:22"",""ImageSize"":""4209x5038"",""FocalLength"":""80.0 mm"",""ShutterSpeed"":1,""Aperture"":8,""ISO"":50,""XMPToolkit"":""Adobe XMP Core 5.6-c111 79.158325, 2015/09/10-01:10:20        "",""DateCreated"":""2016:04:15 11:33:22"",""LegacyIPTCDigest"":""CF122BE025D666C6724A18EA246F254B"",""ColorMode"":""RGB"",""ICCProfileName"":""Adobe RGB (1998)"",""SerialNumber"":""EJ031096"",""Firmware"":""P65+-M, Firmware: Main=5.2.2, Boot=2.3, FPGA=1.2.4, CPLD=5.0.1, PAVR=1.0.3, UIFC=1.0.1, TGEN=1.0"",""Creator"":"""",""Format"":""image/tiff"",""CreatorTool"":""Adobe Photoshop CS5.1 Windows"",""CreateDate"":""2016:04:15 11:33:22"",""ModifyDate"":""2018:08:21 08:21:37-04:00"",""MetadataDate"":""2018:08:21 08:21:37-04:00"",""InstanceID"":""xmp.iid:ac1f8def-963a-3146-9fb9-c50c4c8e143c"",""DocumentID"":""adobe:docid:photoshop:c0256614-a53c-11e8-b217-8169d01dfc0a"",""OriginalDocumentID"":""xmp.did:F790116EA708E611B52BBCD174490BA2"",""HistoryAction"":[""saved""],""HistoryInstanceID"":[""xmp.iid:F790116EA708E611B52BBCD174490BA2"",""xmp.iid:ac1f8def-963a-3146-9fb9-c50c4c8e143c""],""HistoryWhen"":[""2016:04:22 12:31:07-04:00"",""2018:08:21 08:21:37-04:00""],""HistorySoftwareAgent"":[""Adobe Photoshop CS5.1 Windows"",""Adobe Photoshop CC 2015 (Windows)""],""HistoryChanged"":[""/""],""ImageWidth"":4209,""ImageHeight"":5038,""ExposureCompensation"":0,""ColorSpace"":""Uncalibrated"",""MIMEType"":""image/tiff""},""flv:pronom"":{""pronom_id"":""info:pronom/x-fmt/387"",""label"":""Exchangeable Image File Format (Uncompressed)"",""mimetype"":""image/tiff"",""detection_type"":""signature""},""flv:identify"":{""1"":{""format"":""TIFF"",""width"":""4209"",""height"":""5038"",""orientation"":""TopLeft""}},""sequence"":1}}",[408618],"{""urn:uuid:dfeb003f-3a7e-4f4a-a41d-f6979e9f9c73"":{""type"":""Text"",""url"":""s3://ff0/text-yhm-spe-bro-01-field-s155-dfeb003f-3a7e-4f4a-a41d-f6979e9f9c73.txt"",""crypHashFunc"":""md5"",""checksum"":""ff0bbeae9ce6d06ec10038b3c589502d"",""dr:for"":""texts"",""dr:fid"":408618,""dr:uuid"":""dfeb003f-3a7e-4f4a-a41d-f6979e9f9c73"",""dr:filesize"":23,""dr:mimetype"":""text/plain"",""name"":""yhm-spe-bro-01-field_s155.txt"",""tags"":[],""flv:exif"":{""FileSize"":""23 bytes"",""MIMEType"":""text/plain""},""flv:pronom"":{""pronom_id"":""info:pronom/fmt/1591"",""label"":""ESRI ArcInfo Coverage Annotation File"",""mimetype"":""None"",""detection_type"":""extension""},""sequence"":1}}","{""ap:sortfiles"":""index""}",
d39cb983-b69c-415c-a97a-14b9ad1949e6,"Letter from Henry D. Pixley to Joseph D. Ibbotson, July 31, 1929","[""""]",271,Manuscript,"[""Manuscripts""]","[""""]","[""""]","[""Correspondence""]","[""""]","[""""]","[""""]","[{""agent_type"":""personal"",""label"":""Ibbotson, Joseph Darling, 1869-1952"",""uri"":""http://id.loc.gov/authorities/names/n79076707"",""role_label"":""Author"",""role_uri"":""http://id.loc.gov/vocabulary/relators/aut""},{""agent_type"":""personal"",""label"":""Pixley, Henry David, 1892-1960"",""uri"":"""",""role_label"":""Author"",""role_uri"":""http://id.loc.gov/vocabulary/relators/aut""}]","[""""]",[],"[""1929-07-31""]","[""""]","[""English""]",1 image,"[""""]","[""""]","[""""]","[""""]","[""""]","[""Letter dated July 31, 1929 from Henry D. Pixley to Prof. J.D. Ibbotson for the papers that follow""]","[""""]","[""""]","[""""]",[],"[{""agent_type"":""personal"",""label"":""Sergeant, John, 1747-1824"",""uri"":""http://id.loc.gov/authorities/names/n91081998""},{""agent_type"":""corporate"",""label"":""Stockbridge Indians"",""uri"":""http://id.loc.gov/authorities/subjects/sh85128211""}]","[{""label"":""Oneida County (N.Y.)"",""uri"":""http://id.loc.gov/authorities/names/n80073548""},{""label"":""Stockbridge (N.Y. : Town)"",""uri"":""http://id.loc.gov/authorities/names/n2001044748""}]","[""""]","[""Hamilton College Library, Clinton, New York, United States""]",94608942-674a-496f-b98b-af5a9f480fc0,,1,"[""yhm-spe-bro-03-doc""]","[""Hamilton College Library Rare Books and Special Collections"",""Brothertown Indian Nation Collection"",""CNYSMC Series 25 v.3""]","[""""]","[""""]",hamLibSparc:12381787,There are no restrictions on access to this resource.,"[""https://rightsstatements.org/page/NKC/1.0/?language=en""]",[],[408652],[],[],[408619],"{""type"":""Create"",""actor"":{""url"":""https://litsdigital.hamilton.edu/amiset/268"",""name"":""ami"",""type"":""Service""},""endTime"":""2026-04-30T11:58:41-04:00"",""summary"":""Generator"",""@context"":""https://www.w3.org/ns/activitystreams""}",[],"{""entity:file"":[""documents"",""images"",""texts""],""entity:node"":[""ismemberof"",""ispartof""]}","{""urn:uuid:b89040eb-3687-46d5-8c46-c997434ce587"":{""type"":""Image"",""url"":""s3://b96/image-yhm-spe-bro-03-doc-b89040eb-3687-46d5-8c46-c997434ce587.tif"",""crypHashFunc"":""md5"",""checksum"":""b9660b3fd430f8721c84ae5340cee0a5"",""dr:for"":""images"",""dr:fid"":408652,""dr:uuid"":""b89040eb-3687-46d5-8c46-c997434ce587"",""dr:filesize"":29638828,""dr:mimetype"":""image/tiff"",""name"":""yhm-spe-bro-03-doc.tif"",""tags"":[],""flv:exif"":{""FileSize"":""30 MB"",""Model"":""Expression 10000XL"",""ImageSize"":""3423x2884"",""XMPToolkit"":""Adobe XMP Core 5.6-c111 79.158325, 2015/09/10-01:10:20        "",""CreatorTool"":""SilverFast 8.0.1 r30 (Sep  3 2013)  cdd61a2 03.09. "",""CreateDate"":""2016:04:21 11:44:10-04:00"",""ModifyDate"":""2018:08:21 08:40:24-04:00"",""MetadataDate"":""2018:08:21 08:40:24-04:00"",""Format"":""image/tiff"",""ColorMode"":""RGB"",""ICCProfileName"":""Adobe RGB (1998)"",""InstanceID"":""xmp.iid:ed74c4bc-b621-fd46-8355-d50a89a4ca75"",""DocumentID"":""adobe:docid:photoshop:5ff637dc-a53f-11e8-b217-8169d01dfc0a"",""OriginalDocumentID"":""xmp.did:913096a5-646b-da4d-a411-215e200d9822"",""HistoryAction"":[""created"",""saved""],""HistoryInstanceID"":[""xmp.iid:913096a5-646b-da4d-a411-215e200d9822"",""xmp.iid:ed74c4bc-b621-fd46-8355-d50a89a4ca75""],""HistoryWhen"":[""2016:04:21 11:44:10-04:00"",""2018:08:21 08:40:24-04:00""],""HistorySoftwareAgent"":[""Adobe Photoshop CC 2015 (Windows)""],""HistoryChanged"":""/"",""ImageWidth"":3423,""ImageHeight"":2884,""ColorSpace"":""Uncalibrated"",""MIMEType"":""image/tiff""},""flv:pronom"":{""pronom_id"":""info:pronom/fmt/353"",""label"":""Tagged Image File Format"",""mimetype"":""image/tiff"",""detection_type"":""signature""},""flv:identify"":{""1"":{""format"":""TIFF"",""width"":""3423"",""height"":""2884"",""orientation"":""TopLeft""}},""sequence"":1}}",[408653],"{""urn:uuid:104db07b-1815-46e9-91f4-6d7950300664"":{""type"":""Text"",""url"":""s3://17b/text-yhm-spe-bro-03-doc-104db07b-1815-46e9-91f4-6d7950300664.txt"",""crypHashFunc"":""md5"",""checksum"":""17be701706d9de5c2c188f877f71cdfa"",""dr:for"":""texts"",""dr:fid"":408653,""dr:uuid"":""104db07b-1815-46e9-91f4-6d7950300664"",""dr:filesize"":714,""dr:mimetype"":""text/plain"",""name"":""yhm-spe-bro-03-doc.txt"",""tags"":[],""flv:exif"":{""FileSize"":""714 bytes"",""MIMEType"":""text/plain""},""flv:pronom"":{""pronom_id"":""info:pronom/fmt/1591"",""label"":""ESRI ArcInfo Coverage Annotation File"",""mimetype"":""None"",""detection_type"":""extension""},""sequence"":1}}","{""ap:sortfiles"":""index""}","{""urn:uuid:d313f109-a760-4238-a9f2-32a0a2f7641a"":{""type"":""Document"",""url"":""s3://b3a/application-yhm-spe-bro-03-doc-d313f109-a760-4238-a9f2-32a0a2f7641a.pdf"",""crypHashFunc"":""md5"",""checksum"":""b3a40720de5b96a25e57d08d453b7a94"",""dr:for"":""documents"",""dr:fid"":408619,""dr:uuid"":""d313f109-a760-4238-a9f2-32a0a2f7641a"",""dr:filesize"":861344,""dr:mimetype"":""application/pdf"",""name"":""yhm-spe-bro-03-doc.pdf"",""tags"":[],""flv:exif"":{""FileSize"":""861 kB"",""ImageSize"":""1712x1442"",""XMPToolkit"":""Adobe XMP Core 5.6-c016 91.163616, 2018/10/29-16:58:49        "",""MetadataDate"":""2019:11:18 13:41:59-05:00"",""CreatorTool"":""Adobe Acrobat 10.1.16"",""Format"":""application/pdf"",""DocumentID"":""uuid:a3d9d522-8bc2-450e-b2b1-571bd24b3f36"",""InstanceID"":""uuid:1a9a9d61-d880-4c9e-a074-c8db628ee452"",""Producer"":""PDFScanLib v1.2.2 in Adobe Acrobat 10.1.16"",""ImageWidth"":1712,""ImageHeight"":1442,""ColorSpace"":""sRGB"",""PDFVersion"":1.6,""Linearized"":""No"",""CreateDate"":""2016:05:03 11:56:10-04:00"",""Creator"":""Adobe Acrobat 10.1.16"",""ModifyDate"":""2019:11:18 13:41:59-05:00"",""Title"":"""",""PageCount"":1,""EmbeddedImageColorSpace"":""DeviceRGB"",""EmbeddedImageFilter"":""JPXDecode"",""EmbeddedImageHeight"":1442,""EmbeddedImageWidth"":1712,""EmbeddedImage"":""(Binary data 734634 bytes, use -b option to extract)"",""MIMEType"":""application/pdf""},""flv:pronom"":{""pronom_id"":""info:pronom/fmt/20"",""label"":""Acrobat PDF 1.6 - Portable Document Format"",""mimetype"":""application/pdf"",""detection_type"":""signature""},""flv:pdfinfo"":{""1"":{""width"":""616.14"",""height"":""518.94"",""rotation"":""0"",""orientation"":""TopLeft""}},""sequence"":1}}"
ca35bb16-46f3-4444-a3b2-a07004844d3a,"Page 152 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843","[""""]",267,Page,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],"[""""]",[],"[""""]","[""""]","[""""]",,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],[],[],"[""""]","[""""]",,eb5cce8a-a17f-42b4-96df-bb84080d3058,152,"[""yhm-spe-bro-01-field_s152""]","[""""]","[""""]","[""""]",hamLibSparc:12381946,,"[""""]",[],[408611],[],[],[],"{""type"":""Create"",""actor"":{""url"":""https://litsdigital.hamilton.edu/amiset/268"",""name"":""ami"",""type"":""Service""},""endTime"":""2026-04-30T11:58:39-04:00"",""summary"":""Generator"",""@context"":""https://www.w3.org/ns/activitystreams""}",[],"{""entity:file"":[""documents"",""images"",""texts""],""entity:node"":[""ismemberof"",""ispartof""]}","{""urn:uuid:863b645f-6994-4c3e-b47a-eba51e99769d"":{""type"":""Image"",""url"":""s3://249/image-yhm-spe-bro-01-field-s152-863b645f-6994-4c3e-b47a-eba51e99769d.tif"",""crypHashFunc"":""md5"",""checksum"":""2498f15889c08c239c493ea1cd13df50"",""dr:for"":""images"",""dr:fid"":408611,""dr:uuid"":""863b645f-6994-4c3e-b47a-eba51e99769d"",""dr:filesize"":54807448,""dr:mimetype"":""image/tiff"",""name"":""yhm-spe-bro-01-field_s152.tif"",""tags"":[],""flv:exif"":{""FileSize"":""55 MB"",""Model"":""P65+"",""DateTimeOriginal"":""2016:04:15 11:32:07"",""ImageSize"":""3851x4742"",""FocalLength"":""80.0 mm"",""ShutterSpeed"":1,""Aperture"":8,""ISO"":50,""XMPToolkit"":""Adobe XMP Core 5.6-c111 79.158325, 2015/09/10-01:10:20        "",""DateCreated"":""2016:04:15 11:32:07"",""LegacyIPTCDigest"":""C4A4E07482AC22A94D6FE7E510957D68"",""ColorMode"":""RGB"",""ICCProfileName"":""Adobe RGB (1998)"",""SerialNumber"":""EJ031096"",""Firmware"":""P65+-M, Firmware: Main=5.2.2, Boot=2.3, FPGA=1.2.4, CPLD=5.0.1, PAVR=1.0.3, UIFC=1.0.1, TGEN=1.0"",""Creator"":"""",""Format"":""image/tiff"",""CreatorTool"":""Capture One 8 Windows"",""CreateDate"":""2016:04:15 11:32:07"",""ModifyDate"":""2018:08:21 08:21:30-04:00"",""MetadataDate"":""2018:08:21 08:21:30-04:00"",""InstanceID"":""xmp.iid:ea2c4d3c-e592-5f4e-9c51-d9d5de58f385"",""DocumentID"":""adobe:docid:photoshop:bc175bf1-a53c-11e8-b217-8169d01dfc0a"",""OriginalDocumentID"":""xmp.did:37cad092-133f-bd42-9f68-0636868a440a"",""HistoryAction"":[""saved""],""HistoryInstanceID"":[""xmp.iid:37cad092-133f-bd42-9f68-0636868a440a"",""xmp.iid:ea2c4d3c-e592-5f4e-9c51-d9d5de58f385""],""HistoryWhen"":[""2018:08:21 08:21:30-04:00""],""HistorySoftwareAgent"":[""Adobe Photoshop CC 2015 (Windows)""],""HistoryChanged"":[""/""],""ImageWidth"":3851,""ImageHeight"":4742,""ExposureCompensation"":0,""ColorSpace"":""Uncalibrated"",""MIMEType"":""image/tiff""},""flv:pronom"":{""pronom_id"":""info:pronom/x-fmt/387"",""label"":""Exchangeable Image File Format (Uncompressed)"",""mimetype"":""image/tiff"",""detection_type"":""signature""},""flv:identify"":{""1"":{""format"":""TIFF"",""width"":""3851"",""height"":""4742"",""orientation"":""TopLeft""}},""sequence"":1}}",[408612],"{""urn:uuid:71af4cca-8703-4f89-b232-f62f3e24fb07"":{""type"":""Text"",""url"":""s3://492/text-yhm-spe-bro-01-field-s152-71af4cca-8703-4f89-b232-f62f3e24fb07.txt"",""crypHashFunc"":""md5"",""checksum"":""49266c39e26de0b76fdfe1aaf650b97f"",""dr:for"":""texts"",""dr:fid"":408612,""dr:uuid"":""71af4cca-8703-4f89-b232-f62f3e24fb07"",""dr:filesize"":638,""dr:mimetype"":""text/plain"",""name"":""yhm-spe-bro-01-field_s152.txt"",""tags"":[],""flv:exif"":{""FileSize"":""638 bytes"",""MIMEType"":""text/plain""},""flv:pronom"":{""pronom_id"":""info:pronom/fmt/1591"",""label"":""ESRI ArcInfo Coverage Annotation File"",""mimetype"":""None"",""detection_type"":""extension""},""sequence"":1}}","{""ap:sortfiles"":""index""}",
4d7a3bfd-e12b-499d-8f85-6273d3583652,"Page 153 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843","[""""]",268,Page,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],"[""""]",[],"[""""]","[""""]","[""""]",,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],[],[],"[""""]","[""""]",,eb5cce8a-a17f-42b4-96df-bb84080d3058,153,"[""yhm-spe-bro-01-field_s153""]","[""""]","[""""]","[""""]",hamLibSparc:12381947,,"[""""]",[],[408613],[],[],[],"{""type"":""Create"",""actor"":{""url"":""https://litsdigital.hamilton.edu/amiset/268"",""name"":""ami"",""type"":""Service""},""endTime"":""2026-04-30T11:58:39-04:00"",""summary"":""Generator"",""@context"":""https://www.w3.org/ns/activitystreams""}",[],"{""entity:file"":[""documents"",""images"",""texts""],""entity:node"":[""ismemberof"",""ispartof""]}","{""urn:uuid:b0264194-395f-4b21-9c12-004d4fe23532"":{""type"":""Image"",""url"":""s3://f4f/image-yhm-spe-bro-01-field-s153-b0264194-395f-4b21-9c12-004d4fe23532.tif"",""crypHashFunc"":""md5"",""checksum"":""f4f0e5843017bf6c3564faa77ef93774"",""dr:for"":""images"",""dr:fid"":408613,""dr:uuid"":""b0264194-395f-4b21-9c12-004d4fe23532"",""dr:filesize"":54878116,""dr:mimetype"":""image/tiff"",""name"":""yhm-spe-bro-01-field_s153.tif"",""tags"":[],""flv:exif"":{""FileSize"":""55 MB"",""Model"":""P65+"",""DateTimeOriginal"":""2016:04:15 11:32:24"",""ImageSize"":""3826x4779"",""FocalLength"":""80.0 mm"",""ShutterSpeed"":1,""Aperture"":8,""ISO"":50,""XMPToolkit"":""Adobe XMP Core 5.6-c111 79.158325, 2015/09/10-01:10:20        "",""DateCreated"":""2016:04:15 11:32:24"",""LegacyIPTCDigest"":""8952C11368FD4593E7BEFFF3E401AB13"",""ColorMode"":""RGB"",""ICCProfileName"":""Adobe RGB (1998)"",""SerialNumber"":""EJ031096"",""Firmware"":""P65+-M, Firmware: Main=5.2.2, Boot=2.3, FPGA=1.2.4, CPLD=5.0.1, PAVR=1.0.3, UIFC=1.0.1, TGEN=1.0"",""Creator"":"""",""Format"":""image/tiff"",""CreatorTool"":""Adobe Photoshop CS5.1 Windows"",""CreateDate"":""2016:04:15 11:32:24"",""ModifyDate"":""2018:08:21 08:21:33-04:00"",""MetadataDate"":""2018:08:21 08:21:33-04:00"",""InstanceID"":""xmp.iid:15f3ebf4-91c4-e545-9125-4a6d95edb189"",""DocumentID"":""adobe:docid:photoshop:bd6bb7f7-a53c-11e8-b217-8169d01dfc0a"",""OriginalDocumentID"":""xmp.did:F690116EA708E611B52BBCD174490BA2"",""HistoryAction"":[""saved""],""HistoryInstanceID"":[""xmp.iid:F690116EA708E611B52BBCD174490BA2"",""xmp.iid:15f3ebf4-91c4-e545-9125-4a6d95edb189""],""HistoryWhen"":[""2016:04:22 12:29:48-04:00"",""2018:08:21 08:21:33-04:00""],""HistorySoftwareAgent"":[""Adobe Photoshop CS5.1 Windows"",""Adobe Photoshop CC 2015 (Windows)""],""HistoryChanged"":[""/""],""ImageWidth"":3826,""ImageHeight"":4779,""ExposureCompensation"":0,""ColorSpace"":""Uncalibrated"",""MIMEType"":""image/tiff""},""flv:pronom"":{""pronom_id"":""info:pronom/x-fmt/387"",""label"":""Exchangeable Image File Format (Uncompressed)"",""mimetype"":""image/tiff"",""detection_type"":""signature""},""flv:identify"":{""1"":{""format"":""TIFF"",""width"":""3826"",""height"":""4779"",""orientation"":""TopLeft""}},""sequence"":1}}",[408614],"{""urn:uuid:a6e654b4-d427-4738-b3c3-f35a3f2cacc4"":{""type"":""Text"",""url"":""s3://a81/text-yhm-spe-bro-01-field-s153-a6e654b4-d427-4738-b3c3-f35a3f2cacc4.txt"",""crypHashFunc"":""md5"",""checksum"":""a815d7691b45565ae8e95177312aad54"",""dr:for"":""texts"",""dr:fid"":408614,""dr:uuid"":""a6e654b4-d427-4738-b3c3-f35a3f2cacc4"",""dr:filesize"":916,""dr:mimetype"":""text/plain"",""name"":""yhm-spe-bro-01-field_s153.txt"",""tags"":[],""flv:exif"":{""FileSize"":""916 bytes"",""MIMEType"":""text/plain""},""flv:pronom"":{""pronom_id"":""info:pronom/fmt/1591"",""label"":""ESRI ArcInfo Coverage Annotation File"",""mimetype"":""None"",""detection_type"":""extension""},""sequence"":1}}","{""ap:sortfiles"":""index""}",
5b51545c-0098-417c-a7c9-066beaa195fa,"Page 154 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843","[""""]",269,Page,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],"[""""]",[],"[""""]","[""""]","[""""]",,"[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]","[""""]",[],[],[],"[""""]","[""""]",,eb5cce8a-a17f-42b4-96df-bb84080d3058,154,"[""yhm-spe-bro-01-field_s154""]","[""""]","[""""]","[""""]",hamLibSparc:12381948,,"[""""]",[],[408615],[],[],[],"{""type"":""Create"",""actor"":{""url"":""https://litsdigital.hamilton.edu/amiset/268"",""name"":""ami"",""type"":""Service""},""endTime"":""2026-04-30T11:58:40-04:00"",""summary"":""Generator"",""@context"":""https://www.w3.org/ns/activitystreams""}",[],"{""entity:file"":[""documents"",""images"",""texts""],""entity:node"":[""ismemberof"",""ispartof""]}","{""urn:uuid:ba0b4236-f5ae-4eef-912c-cb05c03b0a1a"":{""type"":""Image"",""url"":""s3://3ee/image-yhm-spe-bro-01-field-s154-ba0b4236-f5ae-4eef-912c-cb05c03b0a1a.tif"",""crypHashFunc"":""md5"",""checksum"":""3ee2d6e6555097992b7edcd040721a52"",""dr:for"":""images"",""dr:fid"":408615,""dr:uuid"":""ba0b4236-f5ae-4eef-912c-cb05c03b0a1a"",""dr:filesize"":59451248,""dr:mimetype"":""image/tiff"",""name"":""yhm-spe-bro-01-field_s154.tif"",""tags"":[],""flv:exif"":{""FileSize"":""59 MB"",""Model"":""P65+"",""DateTimeOriginal"":""2016:04:15 11:32:24"",""ImageSize"":""4010x4940"",""FocalLength"":""80.0 mm"",""ShutterSpeed"":1,""Aperture"":8,""ISO"":50,""XMPToolkit"":""Adobe XMP Core 5.6-c111 79.158325, 2015/09/10-01:10:20        "",""DateCreated"":""2016:04:15 11:32:24"",""LegacyIPTCDigest"":""8952C11368FD4593E7BEFFF3E401AB13"",""ColorMode"":""RGB"",""ICCProfileName"":""Adobe RGB (1998)"",""SerialNumber"":""EJ031096"",""Firmware"":""P65+-M, Firmware: Main=5.2.2, Boot=2.3, FPGA=1.2.4, CPLD=5.0.1, PAVR=1.0.3, UIFC=1.0.1, TGEN=1.0"",""Creator"":"""",""Format"":""image/tiff"",""CreatorTool"":""Adobe Photoshop CS5.1 Windows"",""CreateDate"":""2016:04:15 11:32:24"",""ModifyDate"":""2018:08:21 08:21:35-04:00"",""MetadataDate"":""2018:08:21 08:21:35-04:00"",""InstanceID"":""xmp.iid:de7459c5-239a-b245-9617-a122df9e9c04"",""DocumentID"":""adobe:docid:photoshop:bed09686-a53c-11e8-b217-8169d01dfc0a"",""OriginalDocumentID"":""xmp.did:98A22301BE0BE611A100D55174937C67"",""HistoryAction"":[""saved""],""HistoryInstanceID"":[""xmp.iid:98A22301BE0BE611A100D55174937C67"",""xmp.iid:de7459c5-239a-b245-9617-a122df9e9c04""],""HistoryWhen"":[""2016:04:26 10:58:14-04:00"",""2018:08:21 08:21:35-04:00""],""HistorySoftwareAgent"":[""Adobe Photoshop CS5.1 Windows"",""Adobe Photoshop CC 2015 (Windows)""],""HistoryChanged"":[""/""],""ImageWidth"":4010,""ImageHeight"":4940,""ExposureCompensation"":0,""ColorSpace"":""Uncalibrated"",""MIMEType"":""image/tiff""},""flv:pronom"":{""pronom_id"":""info:pronom/x-fmt/387"",""label"":""Exchangeable Image File Format (Uncompressed)"",""mimetype"":""image/tiff"",""detection_type"":""signature""},""flv:identify"":{""1"":{""format"":""TIFF"",""width"":""4010"",""height"":""4940"",""orientation"":""TopLeft""}},""sequence"":1}}",[408616],"{""urn:uuid:91a102c1-ebdf-4035-a44d-1b369ba8b1ad"":{""type"":""Text"",""url"":""s3://ff0/text-yhm-spe-bro-01-field-s154-91a102c1-ebdf-4035-a44d-1b369ba8b1ad.txt"",""crypHashFunc"":""md5"",""checksum"":""ff0bbeae9ce6d06ec10038b3c589502d"",""dr:for"":""texts"",""dr:fid"":408616,""dr:uuid"":""91a102c1-ebdf-4035-a44d-1b369ba8b1ad"",""dr:filesize"":23,""dr:mimetype"":""text/plain"",""name"":""yhm-spe-bro-01-field_s154.txt"",""tags"":[],""flv:exif"":{""FileSize"":""23 bytes"",""MIMEType"":""text/plain""},""flv:pronom"":{""pronom_id"":""info:pronom/fmt/1591"",""label"":""ESRI ArcInfo Coverage Annotation File"",""mimetype"":""None"",""detection_type"":""extension""},""sequence"":1}}","{""ap:sortfiles"":""index""}",
